id_usuario,nombres,apellidos,tipo_documento,numero_documento,correo,telefono,celular,estado_usuario,id_rol,id_detalle_residente,propietario,apartamento,torre,residente_activo,id_reserva,hora_inicio,hora_fin,estado_reserva,fecha_uso,observacion_reserva,forma_pago,valor_pago,placa,tipo_vehiculo,vehiculo_activo,documentos_vehiculo,id_parqueadero,numero_parqueadero,comunal,estado_parqueadero,id_sorteo,tipo_residente_propietario,fecha_inicio_sorteo,hora_sorteo,estado_sorteo,id_correspondencia,tipo_correspondencia,descripcion_correspondencia,fecha_registro,id_paquete,torre_paquete,apartamento_paquete,descripcion_paquete,fecha_recepcion,fecha_entrega,id_novedad,descripcion_novedad,fecha_novedad,observacion_extra1,observacion_extra2
151,María,Martínez,TI,2088620,maría.martínez@mail.com,3760505737,3799799275,Activo,2,151,False,434,12,True,151,22:00:34,00:00:34,Aprobada,2025-11-24,Observación ejemplo,Transferencia,384674.41,GHI659,Carro,False,True,151,80,True,True,151,False,2025-12-12,22:00:34,True,151,Recibo,Descripción ejemplo,2025-11-01 22:00:34.056693,151,5,250,Paquete ejemplo,2025-11-14 22:00:34.056697,2025-11-18 22:00:34.056697,151,Novedad ejemplo,2025-11-19 22:00:34.056703,Obs extra 1,Obs extra 2
152,Luis,Torres,CC,4772499,luis.torres@mail.com,3153991154,3104765002,Inactivo,2,152,True,379,13,False,152,22:00:34,00:00:34,En espera,2025-12-08,Observación ejemplo,Efectivo,127158.78,XYZ710,Carro,True,True,152,5,False,False,152,True,2025-12-06,22:00:34,False,152,Recibo,Descripción ejemplo,2025-11-14 22:00:34.056761,152,4,464,Paquete ejemplo,2025-11-12 22:00:34.056764,2025-11-17 22:00:34.056764,152,Novedad ejemplo,2025-11-18 22:00:34.056770,Obs extra 1,Obs extra 2
153,Carlos,López,CC,8663574,carlos.lópez@mail.com,3155484751,3313737841,Activo,1,153,False,444,2,True,153,22:00:34,00:00:34,En espera,2025-11-23,Observación ejemplo,Efectivo,146412.76,XYZ357,Carro,True,False,153,14,False,True,153,False,2026-01-10,22:00:34,False,153,Recibo,Descripción ejemplo,2025-11-06 22:00:34.056828,153,20,321,Paquete ejemplo,2025-11-12 22:00:34.056832,2025-11-15 22:00:34.056832,153,Novedad ejemplo,2025-11-06 22:00:34.056838,Obs extra 1,Obs extra 2
154,Carlos,Torres,CC,2053294,carlos.torres@mail.com,3167590888,3960587787,Inactivo,1,154,True,169,9,True,154,22:00:34,00:00:34,En espera,2025-12-18,Observación ejemplo,Efectivo,333672.52,DEF967,Moto,True,False,154,2,False,False,154,,2025-12-15,22:00:34,True,154,Recibo,Descripción ejemplo,2025-10-31 22:00:34.056896,154,12,219,Paquete ejemplo,2025-11-14 22:00:34.056900,2025-11-17 22:00:34.056900,154,Novedad ejemplo,2025-11-16 22:00:34.056905,Obs extra 1,Obs extra 2
155,Pedro,Torres,CC,3407244,pedro.torres@mail.com,3859569626,3980512647,Inactivo,1,155,False,195,6,True,155,22:00:34,00:00:34,Aprobada,2025-12-17,Observación ejemplo,Transferencia,265641.43,ABC653,Carro,False,False,155,18,False,False,155,True,2025-12-27,22:00:34,True,155,Recibo,Descripción ejemplo,2025-11-10 22:00:34.056975,155,1,282,Paquete ejemplo,2025-11-16 22:00:34.056979,2025-11-19 22:00:34.056979,155,Novedad ejemplo,2025-11-05 22:00:34.056986,Obs extra 1,Obs extra 2
156,Sofía,García,TI,1821010,sofía.garcía@mail.com,3719520476,3646617670,Activo,3,156,False,157,15,True,156,22:00:34,00:00:34,Rechazada,2025-12-18,Observación ejemplo,Efectivo,356308.84,GHI409,Moto,False,False,156,56,True,True,156,False,2026-01-07,22:00:34,False,156,Recibo,Descripción ejemplo,2025-11-14 22:00:34.057051,156,20,126,Paquete ejemplo,2025-11-16 22:00:34.057055,2025-11-20 22:00:34.057055,156,Novedad ejemplo,2025-11-14 22:00:34.057062,Obs extra 1,Obs extra 2
157,Juan,Torres,TI,3260044,juan.torres@mail.com,3483978480,3757629299,Activo,3,157,True,119,8,False,157,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Efectivo,420094.03,DEF870,Carro,False,True,157,53,False,False,157,False,2026-01-06,22:00:34,True,157,Recibo,Descripción ejemplo,2025-11-13 22:00:34.057133,157,12,365,Paquete ejemplo,2025-11-17 22:00:34.057136,2025-11-18 22:00:34.057136,157,Novedad ejemplo,2025-11-07 22:00:34.057143,Obs extra 1,Obs extra 2
158,Diego,Gómez,Pasaporte,7558072,diego.gómez@mail.com,3418046034,3403867351,Activo,1,158,True,265,5,True,158,22:00:34,00:00:34,En espera,2025-12-18,Observación ejemplo,Efectivo,269532.58,ABC657,Carro,True,False,158,32,False,True,158,False,2026-01-17,22:00:34,False,158,Recibo,Descripción ejemplo,2025-11-05 22:00:34.057208,158,18,473,Paquete ejemplo,2025-11-18 22:00:34.057212,2025-11-19 22:00:34.057212,158,Novedad ejemplo,2025-11-16 22:00:34.057218,Obs extra 1,Obs extra 2
159,Laura,Gómez,CE,9801160,laura.gómez@mail.com,3372767836,3877876177,Activo,1,159,True,251,5,False,159,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Efectivo,109524.16,ABC803,Moto,False,False,159,50,False,False,159,False,2025-12-15,22:00:34,False,159,Recibo,Descripción ejemplo,2025-10-29 22:00:34.057278,159,13,303,Paquete ejemplo,2025-11-12 22:00:34.057282,2025-11-17 22:00:34.057282,159,Novedad ejemplo,2025-11-19 22:00:34.057288,Obs extra 1,Obs extra 2
160,Diego,Rodríguez,CC,9228602,diego.rodríguez@mail.com,3396943691,3464128644,Activo,2,160,True,164,2,True,160,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Transferencia,494021.4,GHI424,Moto,False,True,160,72,False,False,160,,2026-01-05,22:00:34,True,160,Recibo,Descripción ejemplo,2025-10-21 22:00:34.057329,160,16,294,Paquete ejemplo,2025-11-12 22:00:34.057331,2025-11-16 22:00:34.057331,160,Novedad ejemplo,2025-11-13 22:00:34.057334,Obs extra 1,Obs extra 2
161,Ana,Pérez,CE,4099428,ana.pérez@mail.com,3301240629,3159970922,Activo,2,161,False,151,8,False,161,22:00:34,00:00:34,Rechazada,2025-12-07,Observación ejemplo,Efectivo,79770.58,DEF241,Carro,True,False,161,86,False,True,161,False,2025-12-06,22:00:34,False,161,Recibo,Descripción ejemplo,2025-10-23 22:00:34.057365,161,6,212,Paquete ejemplo,2025-11-19 22:00:34.057367,2025-11-24 22:00:34.057367,161,Novedad ejemplo,2025-11-16 22:00:34.057370,Obs extra 1,Obs extra 2
162,Valentina,García,CC,2290322,valentina.garcía@mail.com,3777660946,3382866478,Inactivo,3,162,True,137,17,True,162,22:00:34,00:00:34,Aprobada,2025-12-11,Observación ejemplo,Efectivo,486986.39,DEF307,Moto,False,True,162,68,True,False,162,,2025-12-18,22:00:34,False,162,Recibo,Descripción ejemplo,2025-11-18 22:00:34.057400,162,6,157,Paquete ejemplo,2025-11-14 22:00:34.057401,2025-11-18 22:00:34.057401,162,Novedad ejemplo,2025-11-10 22:00:34.057404,Obs extra 1,Obs extra 2
163,Sofía,Rodríguez,CC,8698132,sofía.rodríguez@mail.com,3473008201,3734020514,Activo,2,163,False,140,6,False,163,22:00:34,00:00:34,Aprobada,2025-12-04,Observación ejemplo,Transferencia,201380.9,DEF542,Moto,False,True,163,84,False,False,163,True,2025-11-23,22:00:34,True,163,Recibo,Descripción ejemplo,2025-10-25 22:00:34.057435,163,11,325,Paquete ejemplo,2025-11-11 22:00:34.057437,2025-11-13 22:00:34.057437,163,Novedad ejemplo,2025-11-16 22:00:34.057440,Obs extra 1,Obs extra 2
164,Pedro,López,CC,6498790,pedro.lópez@mail.com,3313280736,3766998440,Inactivo,1,164,False,339,5,False,164,22:00:34,00:00:34,En espera,2025-12-20,Observación ejemplo,Transferencia,186555.82,GHI559,Moto,True,False,164,86,True,True,164,False,2025-12-14,22:00:34,False,164,Recibo,Descripción ejemplo,2025-10-27 22:00:34.057474,164,20,407,Paquete ejemplo,2025-11-12 22:00:34.057476,2025-11-16 22:00:34.057476,164,Novedad ejemplo,2025-11-09 22:00:34.057479,Obs extra 1,Obs extra 2
165,Pedro,López,CC,3196013,pedro.lópez@mail.com,3747795972,3617741817,Inactivo,3,165,True,459,9,True,165,22:00:34,00:00:34,Rechazada,2025-12-06,Observación ejemplo,Efectivo,123038.26,ABC662,Moto,False,True,165,59,True,True,165,,2025-12-29,22:00:34,True,165,Recibo,Descripción ejemplo,2025-11-16 22:00:34.057508,165,1,473,Paquete ejemplo,2025-11-12 22:00:34.057510,2025-11-16 22:00:34.057510,165,Novedad ejemplo,2025-11-05 22:00:34.057513,Obs extra 1,Obs extra 2
166,Diego,Hernández,CC,3466861,diego.hernández@mail.com,3539651314,3543549590,Inactivo,2,166,False,165,7,True,166,22:00:34,00:00:34,Aprobada,2025-12-15,Observación ejemplo,Efectivo,93661.33,DEF122,Carro,True,True,166,88,True,True,166,False,2025-11-21,22:00:34,True,166,Recibo,Descripción ejemplo,2025-10-25 22:00:34.057542,166,18,258,Paquete ejemplo,2025-11-13 22:00:34.057544,2025-11-16 22:00:34.057544,166,Novedad ejemplo,2025-11-17 22:00:34.057548,Obs extra 1,Obs extra 2
167,Diego,Torres,Pasaporte,7027921,diego.torres@mail.com,3396332760,3439741307,Activo,2,167,True,367,17,False,167,22:00:34,00:00:34,En espera,2025-12-12,Observación ejemplo,Transferencia,236125.09,ABC614,Carro,True,True,167,18,False,True,167,True,2025-12-04,22:00:34,True,167,Recibo,Descripción ejemplo,2025-11-01 22:00:34.057577,167,4,152,Paquete ejemplo,2025-11-11 22:00:34.057579,2025-11-15 22:00:34.057579,167,Novedad ejemplo,2025-11-15 22:00:34.057582,Obs extra 1,Obs extra 2
168,Sofía,Ramírez,CC,1679085,sofía.ramírez@mail.com,3438762880,3297283932,Inactivo,1,168,False,463,14,True,168,22:00:34,00:00:34,En espera,2025-12-16,Observación ejemplo,Efectivo,225061.97,DEF957,Moto,False,False,168,23,True,False,168,,2025-12-16,22:00:34,True,168,Recibo,Descripción ejemplo,2025-10-22 22:00:34.057612,168,20,433,Paquete ejemplo,2025-11-15 22:00:34.057614,2025-11-18 22:00:34.057614,168,Novedad ejemplo,2025-11-14 22:00:34.057617,Obs extra 1,Obs extra 2
169,María,Torres,CC,5316466,maría.torres@mail.com,3851129528,3327001632,Activo,2,169,False,479,15,True,169,22:00:34,00:00:34,Aprobada,2025-11-29,Observación ejemplo,Transferencia,114229.24,GHI899,Carro,False,True,169,5,True,True,169,False,2025-11-23,22:00:34,True,169,Recibo,Descripción ejemplo,2025-10-29 22:00:34.057647,169,14,181,Paquete ejemplo,2025-11-12 22:00:34.057649,2025-11-15 22:00:34.057649,169,Novedad ejemplo,2025-11-16 22:00:34.057652,Obs extra 1,Obs extra 2
170,Juan,García,TI,5214918,juan.garcía@mail.com,3514062992,3539338412,Activo,3,170,False,412,19,False,170,22:00:34,00:00:34,En espera,2025-12-13,Observación ejemplo,Transferencia,425403.64,DEF966,Moto,True,False,170,33,True,True,170,,2025-12-10,22:00:34,False,170,Recibo,Descripción ejemplo,2025-11-05 22:00:34.057682,170,11,132,Paquete ejemplo,2025-11-12 22:00:34.057684,2025-11-16 22:00:34.057684,170,Novedad ejemplo,2025-11-13 22:00:34.057687,Obs extra 1,Obs extra 2
171,María,Martínez,CE,2910239,maría.martínez@mail.com,3763083298,3526146984,Inactivo,1,171,True,275,7,True,171,22:00:34,00:00:34,Rechazada,2025-12-15,Observación ejemplo,Efectivo,225148.94,DEF361,Carro,True,False,171,37,False,False,171,True,2025-12-20,22:00:34,True,171,Recibo,Descripción ejemplo,2025-10-28 22:00:34.057716,171,1,340,Paquete ejemplo,2025-11-10 22:00:34.057718,2025-11-15 22:00:34.057718,171,Novedad ejemplo,2025-11-11 22:00:34.057721,Obs extra 1,Obs extra 2
172,Juan,López,CC,3115997,juan.lópez@mail.com,3152027879,3498833903,Inactivo,2,172,True,222,19,False,172,22:00:34,00:00:34,En espera,2025-12-01,Observación ejemplo,Efectivo,384380.76,GHI548,Carro,True,True,172,96,True,False,172,,2025-12-31,22:00:34,False,172,Recibo,Descripción ejemplo,2025-10-22 22:00:34.057751,172,1,445,Paquete ejemplo,2025-11-13 22:00:34.057753,2025-11-14 22:00:34.057753,172,Novedad ejemplo,2025-11-05 22:00:34.057756,Obs extra 1,Obs extra 2
173,Valentina,Ramírez,TI,1956929,valentina.ramírez@mail.com,3904199072,3740850957,Inactivo,3,173,True,338,3,False,173,22:00:34,00:00:34,Rechazada,2025-11-29,Observación ejemplo,Transferencia,476197.54,XYZ817,Carro,True,False,173,15,False,False,173,,2025-12-28,22:00:34,True,173,Recibo,Descripción ejemplo,2025-11-13 22:00:34.057787,173,18,321,Paquete ejemplo,2025-11-10 22:00:34.057789,2025-11-15 22:00:34.057789,173,Novedad ejemplo,2025-11-18 22:00:34.057793,Obs extra 1,Obs extra 2
174,Valentina,Rodríguez,TI,4589048,valentina.rodríguez@mail.com,3392530400,3293590130,Inactivo,3,174,True,229,8,False,174,22:00:34,00:00:34,Rechazada,2025-12-08,Observación ejemplo,Transferencia,231070.59,GHI838,Carro,False,False,174,15,True,True,174,True,2026-01-03,22:00:34,False,174,Recibo,Descripción ejemplo,2025-11-16 22:00:34.057826,174,4,377,Paquete ejemplo,2025-11-10 22:00:34.057828,2025-11-15 22:00:34.057828,174,Novedad ejemplo,2025-11-09 22:00:34.057831,Obs extra 1,Obs extra 2
175,Ana,Rodríguez,Pasaporte,9797502,ana.rodríguez@mail.com,3555788576,3449265316,Inactivo,2,175,False,466,4,True,175,22:00:34,00:00:34,Rechazada,2025-11-28,Observación ejemplo,Efectivo,305388.77,XYZ233,Carro,True,True,175,86,False,True,175,False,2025-12-09,22:00:34,True,175,Recibo,Descripción ejemplo,2025-10-30 22:00:34.057863,175,16,480,Paquete ejemplo,2025-11-12 22:00:34.057865,2025-11-17 22:00:34.057865,175,Novedad ejemplo,2025-11-15 22:00:34.057868,Obs extra 1,Obs extra 2
176,Juan,García,Pasaporte,9698803,juan.garcía@mail.com,3458663803,3354243521,Activo,1,176,True,418,2,False,176,22:00:34,00:00:34,Aprobada,2025-12-13,Observación ejemplo,Efectivo,482702.18,ABC719,Moto,False,True,176,33,True,True,176,,2025-12-12,22:00:34,False,176,Recibo,Descripción ejemplo,2025-11-17 22:00:34.057939,176,15,441,Paquete ejemplo,2025-11-18 22:00:34.057943,2025-11-23 22:00:34.057943,176,Novedad ejemplo,2025-11-11 22:00:34.057948,Obs extra 1,Obs extra 2
177,Sofía,Ramírez,CC,8814258,sofía.ramírez@mail.com,3588250477,3207892540,Inactivo,3,177,True,403,20,True,177,22:00:34,00:00:34,Rechazada,2025-12-14,Observación ejemplo,Transferencia,407969.1,DEF814,Moto,False,True,177,44,False,False,177,False,2025-11-30,22:00:34,False,177,Recibo,Descripción ejemplo,2025-11-11 22:00:34.057982,177,2,502,Paquete ejemplo,2025-11-18 22:00:34.057984,2025-11-20 22:00:34.057984,177,Novedad ejemplo,2025-11-11 22:00:34.057987,Obs extra 1,Obs extra 2
178,Sofía,Ramírez,Pasaporte,2253395,sofía.ramírez@mail.com,3245616805,3741430812,Inactivo,1,178,False,487,8,False,178,22:00:34,00:00:34,Rechazada,2025-11-26,Observación ejemplo,Transferencia,103541.71,XYZ770,Carro,False,False,178,98,True,False,178,False,2025-12-03,22:00:34,True,178,Recibo,Descripción ejemplo,2025-10-27 22:00:34.058021,178,15,299,Paquete ejemplo,2025-11-15 22:00:34.058023,2025-11-20 22:00:34.058023,178,Novedad ejemplo,2025-11-11 22:00:34.058026,Obs extra 1,Obs extra 2
179,Diego,García,Pasaporte,3367614,diego.garcía@mail.com,3477663715,3169080970,Inactivo,2,179,False,128,16,False,179,22:00:34,00:00:34,Aprobada,2025-12-09,Observación ejemplo,Efectivo,65570.67,DEF825,Carro,False,False,179,86,True,True,179,False,2025-12-26,22:00:34,True,179,Recibo,Descripción ejemplo,2025-10-23 22:00:34.058057,179,18,132,Paquete ejemplo,2025-11-16 22:00:34.058060,2025-11-18 22:00:34.058060,179,Novedad ejemplo,2025-11-13 22:00:34.058069,Obs extra 1,Obs extra 2
180,Diego,Vargas,TI,6965233,diego.vargas@mail.com,3410176096,3412254363,Activo,3,180,False,474,15,False,180,22:00:34,00:00:34,En espera,2025-11-29,Observación ejemplo,Transferencia,84120.71,GHI530,Moto,True,False,180,11,False,True,180,False,2026-01-07,22:00:34,False,180,Recibo,Descripción ejemplo,2025-10-26 22:00:34.058194,180,18,255,Paquete ejemplo,2025-11-16 22:00:34.058196,2025-11-18 22:00:34.058196,180,Novedad ejemplo,2025-11-06 22:00:34.058199,Obs extra 1,Obs extra 2
181,Pedro,Martínez,Pasaporte,7516613,pedro.martínez@mail.com,3510442807,3618273164,Inactivo,2,181,True,291,8,False,181,22:00:34,00:00:34,En espera,2025-12-01,Observación ejemplo,Efectivo,369304.16,GHI593,Moto,False,True,181,11,True,False,181,True,2025-12-26,22:00:34,True,181,Recibo,Descripción ejemplo,2025-10-27 22:00:34.058233,181,5,295,Paquete ejemplo,2025-11-19 22:00:34.058235,2025-11-21 22:00:34.058235,181,Novedad ejemplo,2025-11-11 22:00:34.058238,Obs extra 1,Obs extra 2
182,Diego,Ramírez,CC,7048076,diego.ramírez@mail.com,3999267539,3760496489,Inactivo,1,182,True,470,3,False,182,22:00:34,00:00:34,En espera,2025-11-21,Observación ejemplo,Efectivo,362919.78,ABC262,Carro,False,True,182,54,True,True,182,True,2025-11-21,22:00:34,False,182,Recibo,Descripción ejemplo,2025-11-05 22:00:34.058272,182,19,493,Paquete ejemplo,2025-11-18 22:00:34.058273,2025-11-21 22:00:34.058273,182,Novedad ejemplo,2025-11-07 22:00:34.058276,Obs extra 1,Obs extra 2
183,Valentina,Rodríguez,CE,9142447,valentina.rodríguez@mail.com,3887833097,3829663677,Inactivo,3,183,True,364,1,False,183,22:00:34,00:00:34,Rechazada,2025-11-26,Observación ejemplo,Efectivo,439050.92,DEF275,Moto,True,False,183,39,True,False,183,True,2025-11-23,22:00:34,True,183,Recibo,Descripción ejemplo,2025-10-23 22:00:34.058307,183,4,209,Paquete ejemplo,2025-11-14 22:00:34.058308,2025-11-15 22:00:34.058308,183,Novedad ejemplo,2025-11-16 22:00:34.058312,Obs extra 1,Obs extra 2
184,Carlos,Torres,TI,3883501,carlos.torres@mail.com,3694301191,3981632143,Activo,2,184,False,501,7,True,184,22:00:34,00:00:34,En espera,2025-11-24,Observación ejemplo,Efectivo,309208.27,GHI587,Carro,False,False,184,87,True,False,184,False,2025-12-04,22:00:34,True,184,Recibo,Descripción ejemplo,2025-11-02 22:00:34.058341,184,17,416,Paquete ejemplo,2025-11-17 22:00:34.058343,2025-11-21 22:00:34.058343,184,Novedad ejemplo,2025-11-11 22:00:34.058346,Obs extra 1,Obs extra 2
185,Ana,López,CE,1388210,ana.lópez@mail.com,3587455847,3555303776,Activo,2,185,False,310,4,False,185,22:00:34,00:00:34,Rechazada,2025-12-05,Observación ejemplo,Efectivo,254157.85,GHI898,Carro,False,False,185,65,False,True,185,True,2025-12-25,22:00:34,True,185,Recibo,Descripción ejemplo,2025-10-23 22:00:34.058393,185,13,303,Paquete ejemplo,2025-11-17 22:00:34.058397,2025-11-19 22:00:34.058397,185,Novedad ejemplo,2025-11-06 22:00:34.058404,Obs extra 1,Obs extra 2
186,Sofía,Rodríguez,CC,5986906,sofía.rodríguez@mail.com,3834835897,3300045562,Activo,3,186,True,189,18,True,186,22:00:34,00:00:34,Rechazada,2025-12-17,Observación ejemplo,Transferencia,57363.51,DEF468,Moto,True,True,186,18,True,True,186,False,2025-12-18,22:00:34,True,186,Recibo,Descripción ejemplo,2025-10-26 22:00:34.058451,186,14,372,Paquete ejemplo,2025-11-13 22:00:34.058453,2025-11-18 22:00:34.058453,186,Novedad ejemplo,2025-11-14 22:00:34.058456,Obs extra 1,Obs extra 2
187,Juan,Rodríguez,CC,1858801,juan.rodríguez@mail.com,3137622817,3510469329,Activo,1,187,False,240,15,True,187,22:00:34,00:00:34,Rechazada,2025-11-22,Observación ejemplo,Efectivo,418977.84,GHI172,Carro,False,False,187,98,False,False,187,,2025-12-24,22:00:34,False,187,Recibo,Descripción ejemplo,2025-10-26 22:00:34.058486,187,16,491,Paquete ejemplo,2025-11-14 22:00:34.058487,2025-11-18 22:00:34.058487,187,Novedad ejemplo,2025-11-12 22:00:34.058490,Obs extra 1,Obs extra 2
188,María,Gómez,CC,1794473,maría.gómez@mail.com,3486967153,3143240882,Inactivo,3,188,True,341,5,False,188,22:00:34,00:00:34,En espera,2025-12-08,Observación ejemplo,Efectivo,130409.49,XYZ641,Carro,True,False,188,4,True,False,188,,2025-12-08,22:00:34,False,188,Recibo,Descripción ejemplo,2025-11-12 22:00:34.058521,188,4,301,Paquete ejemplo,2025-11-18 22:00:34.058523,2025-11-19 22:00:34.058523,188,Novedad ejemplo,2025-11-17 22:00:34.058527,Obs extra 1,Obs extra 2
189,María,Ramírez,TI,7218781,maría.ramírez@mail.com,3862233309,3596761363,Activo,3,189,False,360,14,True,189,22:00:34,00:00:34,Rechazada,2025-12-15,Observación ejemplo,Efectivo,55750.7,DEF621,Carro,True,False,189,95,True,False,189,False,2026-01-02,22:00:34,False,189,Recibo,Descripción ejemplo,2025-11-05 22:00:34.058557,189,20,213,Paquete ejemplo,2025-11-10 22:00:34.058558,2025-11-13 22:00:34.058558,189,Novedad ejemplo,2025-11-11 22:00:34.058562,Obs extra 1,Obs extra 2
190,Ana,Martínez,Pasaporte,1549563,ana.martínez@mail.com,3173179136,3335632042,Inactivo,1,190,False,443,5,False,190,22:00:34,00:00:34,En espera,2025-12-19,Observación ejemplo,Efectivo,489122.43,XYZ139,Carro,False,True,190,63,True,True,190,True,2026-01-01,22:00:34,True,190,Recibo,Descripción ejemplo,2025-11-17 22:00:34.058592,190,17,428,Paquete ejemplo,2025-11-12 22:00:34.058594,2025-11-16 22:00:34.058594,190,Novedad ejemplo,2025-11-09 22:00:34.058597,Obs extra 1,Obs extra 2
191,Laura,García,TI,4679928,laura.garcía@mail.com,3990192012,3912641108,Activo,1,191,True,316,14,True,191,22:00:34,00:00:34,Rechazada,2025-12-20,Observación ejemplo,Efectivo,233631.24,XYZ367,Carro,True,False,191,45,True,True,191,,2025-12-04,22:00:34,True,191,Recibo,Descripción ejemplo,2025-11-05 22:00:34.058625,191,15,415,Paquete ejemplo,2025-11-12 22:00:34.058627,2025-11-16 22:00:34.058627,191,Novedad ejemplo,2025-11-15 22:00:34.058631,Obs extra 1,Obs extra 2
192,Luis,Gómez,CE,9792504,luis.gómez@mail.com,3367338242,3624864478,Inactivo,1,192,True,500,7,True,192,22:00:34,00:00:34,Aprobada,2025-11-25,Observación ejemplo,Transferencia,273399.39,XYZ629,Carro,True,True,192,9,False,True,192,True,2025-12-31,22:00:34,False,192,Recibo,Descripción ejemplo,2025-11-18 22:00:34.058663,192,2,115,Paquete ejemplo,2025-11-12 22:00:34.058665,2025-11-16 22:00:34.058665,192,Novedad ejemplo,2025-11-19 22:00:34.058669,Obs extra 1,Obs extra 2
193,María,Torres,CC,5937822,maría.torres@mail.com,3373267394,3737456431,Activo,3,193,False,238,16,True,193,22:00:34,00:00:34,En espera,2025-11-24,Observación ejemplo,Efectivo,469719.97,ABC467,Moto,True,True,193,62,True,False,193,,2025-12-28,22:00:34,True,193,Recibo,Descripción ejemplo,2025-11-10 22:00:34.058697,193,6,235,Paquete ejemplo,2025-11-13 22:00:34.058699,2025-11-18 22:00:34.058699,193,Novedad ejemplo,2025-11-09 22:00:34.058702,Obs extra 1,Obs extra 2
194,Juan,Rodríguez,Pasaporte,8517883,juan.rodríguez@mail.com,3928589205,3139805967,Inactivo,2,194,False,130,17,True,194,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Efectivo,84892.84,ABC925,Moto,True,False,194,6,True,False,194,True,2025-12-22,22:00:34,False,194,Recibo,Descripción ejemplo,2025-10-22 22:00:34.058732,194,19,129,Paquete ejemplo,2025-11-10 22:00:34.058734,2025-11-13 22:00:34.058734,194,Novedad ejemplo,2025-11-05 22:00:34.058737,Obs extra 1,Obs extra 2
195,Valentina,Gómez,TI,8668587,valentina.gómez@mail.com,3980558972,3100782804,Inactivo,1,195,False,256,19,False,195,22:00:34,00:00:34,Rechazada,2025-11-28,Observación ejemplo,Transferencia,409438.24,ABC551,Carro,True,True,195,69,True,True,195,False,2025-12-28,22:00:34,True,195,Recibo,Descripción ejemplo,2025-11-08 22:00:34.058769,195,5,276,Paquete ejemplo,2025-11-18 22:00:34.058771,2025-11-23 22:00:34.058771,195,Novedad ejemplo,2025-11-07 22:00:34.058774,Obs extra 1,Obs extra 2
